step,train_loss,val_acc_eval,val_acc_train,val_loss_eval,val_loss_train
1,2.350316286087036,,,,
2,2.276733160018921,,,,
3,2.236614227294922,,,,
4,2.3437278270721436,,,,
5,2.175349712371826,,,,
6,2.265568494796753,,,,
7,2.3088254928588867,,,,
8,2.2033889293670654,,,,
9,2.1638448238372803,,,,
10,2.2637031078338623,,,,
11,2.246744394302368,,,,
12,2.16387939453125,,,,
13,2.1497106552124023,,,,
14,2.132586717605591,,,,
15,2.1409382820129395,,,,
16,2.028322696685791,,,,
17,2.104820728302002,,,,
18,2.0333454608917236,,,,
19,2.121924877166748,,,,
20,2.0630223751068115,,,,
21,2.0419371128082275,,,,
22,2.0451533794403076,,,,
23,1.9637386798858643,,,,
24,1.99846351146698,,,,
25,2.01467227935791,,,,
26,1.9708307981491089,,,,
27,2.0511484146118164,,,,
28,1.9437228441238403,,,,
29,1.9835994243621826,,,,
30,2.02890682220459,,,,
31,1.9037559032440186,,,,
32,1.92293119430542,,,,
33,1.9094585180282593,,,,
34,1.8441792726516724,,,,
35,1.8678398132324219,,,,
36,1.875840187072754,,,,
37,1.8731682300567627,,,,
38,1.8946176767349243,,,,
39,1.8407474756240845,,,,
40,1.8693145513534546,,,,
41,1.7793629169464111,,,,
42,1.775864601135254,,,,
43,1.790092945098877,,,,
44,1.775316596031189,,,,
45,1.8322272300720215,,,,
46,1.7358283996582031,,,,
47,1.8094881772994995,,,,
48,1.7461719512939453,,,,
49,1.729109525680542,,,,
50,1.7177646160125732,0.11626344086021505,0.5582997311827957,2.432356826720699,1.7166772811643538
51,1.7605966329574585,,,,
52,1.768145203590393,,,,
53,1.702872633934021,,,,
54,1.7425286769866943,,,,
55,1.651993989944458,,,,
56,1.778482437133789,,,,
57,1.649433970451355,,,,
58,1.5776058435440063,,,,
59,1.6902494430541992,,,,
60,1.6239690780639648,,,,
61,1.5376698970794678,,,,
62,1.6104507446289062,,,,
63,1.5861300230026245,,,,
64,1.5589182376861572,,,,
65,1.5434719324111938,,,,
66,1.6206690073013306,,,,
67,1.5087029933929443,,,,
68,1.5382040739059448,,,,
69,1.5098589658737183,,,,
70,1.4924875497817993,,,,
71,1.4531266689300537,,,,
72,1.4543933868408203,,,,
73,1.4853310585021973,,,,
74,1.4127686023712158,,,,
75,1.5505943298339844,,,,
76,1.5385956764221191,,,,
77,1.5055928230285645,,,,
78,1.541220784187317,,,,
79,1.4491323232650757,,,,
80,1.4566682577133179,,,,
81,1.4026951789855957,,,,
82,1.439296007156372,,,,
83,1.4714367389678955,,,,
84,1.4081107378005981,,,,
85,1.364972472190857,,,,
86,1.375948190689087,,,,
87,1.393210530281067,,,,
88,1.4746501445770264,,,,
89,1.3687083721160889,,,,
90,1.3784266710281372,,,,
91,1.2847099304199219,,,,
92,1.368292212486267,,,,
93,1.3648349046707153,,,,
94,1.3249154090881348,,,,
95,1.3237642049789429,,,,
96,1.4058139324188232,,,,
97,1.3930444717407227,,,,
98,1.301729440689087,,,,
99,1.2100653648376465,,,,
100,1.3107542991638184,0.11626344086021505,0.717825940860215,2.432356826720699,1.3203653994426932
101,1.3488000631332397,,,,
102,1.374719262123108,,,,
103,1.2151644229888916,,,,
104,1.2704601287841797,,,,
105,1.2366446256637573,,,,
106,1.2267760038375854,,,,
107,1.2618472576141357,,,,
108,1.2979072332382202,,,,
109,1.184512734413147,,,,
