step,train_loss,val_acc_eval,val_acc_train,val_loss_eval,val_loss_train
1,2.283203363418579,,,,
2,2.2627780437469482,,,,
3,2.23799467086792,,,,
4,2.288642644882202,,,,
5,2.268002986907959,,,,
6,2.1948797702789307,,,,
7,2.2663357257843018,,,,
8,2.12860107421875,,,,
9,2.2229435443878174,,,,
10,2.151906967163086,,,,
11,2.220538854598999,,,,
12,2.2393338680267334,,,,
13,2.158841609954834,,,,
14,2.2125320434570312,,,,
15,2.165525436401367,,,,
16,2.102942943572998,,,,
17,2.1062870025634766,,,,
18,2.1264498233795166,,,,
19,2.060222625732422,,,,
20,2.005451202392578,,,,
21,2.0157289505004883,,,,
22,2.0886292457580566,,,,
23,2.032121181488037,,,,
24,1.9610615968704224,,,,
25,1.9676278829574585,,,,
26,1.9426180124282837,,,,
27,1.9166908264160156,,,,
28,1.9432082176208496,,,,
29,1.9270886182785034,,,,
30,1.9278254508972168,,,,
31,1.9181978702545166,,,,
32,1.9758363962173462,,,,
33,1.8961321115493774,,,,
34,1.9824676513671875,,,,
35,1.8927582502365112,,,,
36,1.810835361480713,,,,
37,1.8493537902832031,,,,
38,1.8319505453109741,,,,
39,1.8134135007858276,,,,
40,1.8232839107513428,,,,
41,1.8490797281265259,,,,
42,1.7395226955413818,,,,
43,1.8024766445159912,,,,
44,1.843653917312622,,,,
45,1.782008171081543,,,,
46,1.746610403060913,,,,
47,1.657971739768982,,,,
48,1.7307159900665283,,,,
49,1.721856951713562,,,,
50,1.7541495561599731,0.10996303763440861,0.5629200268817204,2.407427503216651,1.6915058359023063
51,1.7067735195159912,,,,
52,1.7305824756622314,,,,
53,1.6448776721954346,,,,
54,1.7187310457229614,,,,
55,1.6812617778778076,,,,
56,1.6124638319015503,,,,
57,1.6518806219100952,,,,
58,1.627063274383545,,,,
59,1.4930959939956665,,,,
60,1.5929192304611206,,,,
61,1.56999671459198,,,,
62,1.6603362560272217,,,,
63,1.631334662437439,,,,
64,1.4739768505096436,,,,
65,1.5520434379577637,,,,
66,1.5378105640411377,,,,
67,1.5342991352081299,,,,
68,1.5276618003845215,,,,
69,1.5305296182632446,,,,
70,1.522579312324524,,,,
71,1.4563820362091064,,,,
72,1.5029160976409912,,,,
73,1.503414511680603,,,,
74,1.482939600944519,,,,
75,1.5162632465362549,,,,
76,1.4313390254974365,,,,
77,1.4644838571548462,,,,
78,1.4073104858398438,,,,
79,1.4830236434936523,,,,
80,1.3330764770507812,,,,
81,1.429545283317566,,,,
82,1.4231747388839722,,,,
83,1.345293402671814,,,,
84,1.4293795824050903,,,,
85,1.3487998247146606,,,,
86,1.373787522315979,,,,
87,1.3909637928009033,,,,
88,1.306607961654663,,,,
89,1.4009580612182617,,,,
90,1.3320822715759277,,,,
91,1.4446053504943848,,,,
92,1.326568603515625,,,,
93,1.2792009115219116,,,,
94,1.3475250005722046,,,,
95,1.3992042541503906,,,,
96,1.2857612371444702,,,,
97,1.296947956085205,,,,
98,1.333238959312439,,,,
99,1.3282865285873413,,,,
100,1.3114564418792725,0.10996303763440861,0.7285786290322581,2.407427503216651,1.2818730415836457
101,1.3165160417556763,,,,
102,1.2228446006774902,,,,
103,1.2852835655212402,,,,
104,1.1981693506240845,,,,
105,1.1780953407287598,,,,
106,1.2281861305236816,,,,
107,1.2924686670303345,,,,
108,1.2453776597976685,,,,
109,1.1849141120910645,,,,
110,1.2664891481399536,,,,
111,1.1777311563491821,,,,
112,1.1691818237304688,,,,
113,1.1225371360778809,,,,
114,1.3402460813522339,,,,
115,1.2479591369628906,,,,
116,1.1316885948181152,,,,
117,1.2301304340362549,,,,
118,1.2279078960418701,,,,
119,1.1944973468780518,,,,
120,1.153975248336792,,,,
121,1.2630674839019775,,,,
122,1.149848222732544,,,,
123,1.1760308742523193,,,,
124,1.1852582693099976,,,,
125,1.1329785585403442,,,,
126,1.1837905645370483,,,,
127,1.1810826063156128,,,,
128,1.1373465061187744,,,,
129,1.134215235710144,,,,
130,1.0325714349746704,,,,
131,1.04819917678833,,,,
132,1.019569754600525,,,,
133,1.1530094146728516,,,,
134,0.9178075790405273,,,,
135,1.0341325998306274,,,,
136,1.1565254926681519,,,,
137,1.1307092905044556,,,,
138,1.0859981775283813,,,,
139,1.0710614919662476,,,,
140,1.0767583847045898,,,,
141,1.0869505405426025,,,,
142,1.0344897508621216,,,,
143,1.1598169803619385,,,,
144,1.0998287200927734,,,,
145,1.0515071153640747,,,,
146,0.9561538100242615,,,,
147,1.0145444869995117,,,,
148,1.0335482358932495,,,,
149,1.0107439756393433,,,,
150,0.9592283964157104,0.10996303763440861,0.7846102150537635,2.407427503216651,1.0102398267356298
151,0.975372850894928,,,,
152,0.9590409398078918,,,,
153,0.9674682021141052,,,,
154,0.980682909488678,,,,
155,0.9926710724830627,,,,
156,0.9212043285369873,,,,
157,0.9560068249702454,,,,
158,0.886195182800293,,,,
159,0.9322089552879333,,,,
160,1.078791856765747,,,,
161,1.1040129661560059,,,,
162,0.9156509041786194,,,,
163,0.8762542605400085,,,,
164,0.9325004816055298,,,,
165,0.9054338932037354,,,,
166,0.9590163826942444,,,,
167,1.0578309297561646,,,,
168,0.9423036575317383,,,,
169,0.9786669611930847,,,,
170,0.9180269241333008,,,,
171,0.944072425365448,,,,
172,0.917708158493042,,,,
173,0.9570626020431519,,,,
174,0.9377477169036865,,,,
175,0.9401348829269409,,,,
176,0.8456107974052429,,,,
177,0.8212296366691589,,,,
178,0.9153780341148376,,,,
179,0.9894041419029236,,,,
180,0.9321319460868835,,,,
181,0.8455479145050049,,,,
182,0.9213377833366394,,,,
183,0.8739399909973145,,,,
184,0.8700010180473328,,,,
185,0.7924224734306335,,,,
186,0.8446394801139832,,,,
187,0.941628098487854,,,,
188,0.8963708877563477,,,,
189,0.7931241393089294,,,,
190,0.7535004615783691,,,,
191,0.9342129230499268,,,,
192,0.8256139755249023,,,,
193,0.8741143941879272,,,,
194,0.8739565014839172,,,,
195,0.7635124921798706,,,,
196,0.8096271753311157,,,,
197,0.9311894774436951,,,,
198,0.8790269494056702,,,,
199,0.8052977323532104,,,,
200,0.8106788396835327,0.10996303763440861,0.8263608870967742,2.407427503216651,0.7978049068040746
201,0.8169791102409363,,,,
202,0.790299654006958,,,,
203,0.8334484100341797,,,,
204,0.7368502020835876,,,,
205,0.817227840423584,,,,
206,0.7361413836479187,,,,
207,0.8037428259849548,,,,
208,0.7446539998054504,,,,
209,0.7972126603126526,,,,
210,0.7460578680038452,,,,
211,0.8419507145881653,,,,
212,0.7752349972724915,,,,
213,0.740013062953949,,,,
214,0.7680274248123169,,,,
215,0.726518452167511,,,,
216,0.7858232855796814,,,,
217,0.7630427479743958,,,,
218,0.6790259480476379,,,,
219,0.622535228729248,,,,
220,0.6754676699638367,,,,
221,0.7576321959495544,,,,
222,0.7617155909538269,,,,
223,0.7172935605049133,,,,
224,0.7014787197113037,,,,
225,0.7753698229789734,,,,
226,0.6515306830406189,,,,
227,0.7614938616752625,,,,
228,0.6435567140579224,,,,
229,0.6440085768699646,,,,
230,0.7442027926445007,,,,
231,0.6659663319587708,,,,
232,0.7324816584587097,,,,
233,0.8118942379951477,,,,
234,0.782569408416748,,,,
235,0.7309461832046509,,,,
236,0.809086263179779,,,,
237,0.6517997980117798,,,,
238,0.6322462558746338,,,,
239,0.666922926902771,,,,
240,0.7012037038803101,,,,
241,0.7004156112670898,,,,
242,0.5905399918556213,,,,
