step,train_loss,val_acc_eval,val_acc_train,val_loss_eval,val_loss_train
89,1.3813843727111816,,,,
90,1.5711939334869385,,,,
91,1.3420571088790894,,,,
92,1.3996641635894775,,,,
93,1.3961882591247559,,,,
94,1.2991456985473633,,,,
95,1.3342057466506958,,,,
96,1.3895670175552368,,,,
97,1.4908305406570435,,,,
98,1.3216317892074585,,,,
99,1.326101541519165,,,,
100,1.3618608713150024,0.1063508064516129,0.7134576612903226,2.582935979289393,1.334753422326939
101,1.3907530307769775,,,,
102,1.2625678777694702,,,,
103,1.3534417152404785,,,,
104,1.326311707496643,,,,
105,1.3153941631317139,,,,
106,1.3357641696929932,,,,
107,1.3164221048355103,,,,
108,1.3091039657592773,,,,
109,1.2906935214996338,,,,
110,1.1871365308761597,,,,
111,1.082651138305664,,,,
112,1.2671641111373901,,,,
113,1.228499174118042,,,,
114,1.1400625705718994,,,,
115,1.2088035345077515,,,,
116,1.2101093530654907,,,,
117,1.222838044166565,,,,
118,1.2563984394073486,,,,
119,1.175707221031189,,,,
120,1.2265565395355225,,,,
121,1.1310644149780273,,,,
122,1.1771146059036255,,,,
123,1.2614637613296509,,,,
124,1.223359227180481,,,,
125,1.1232622861862183,,,,
126,1.1530635356903076,,,,
127,1.1704442501068115,,,,
128,1.1202924251556396,,,,
129,1.103197455406189,,,,
130,1.264783263206482,,,,
131,1.1154903173446655,,,,
132,1.1417657136917114,,,,
133,1.1587811708450317,,,,
134,1.2229936122894287,,,,
135,1.1453478336334229,,,,
136,1.1028252840042114,,,,
137,1.0629631280899048,,,,
138,1.1820111274719238,,,,
139,1.125614881515503,,,,
140,1.198486089706421,,,,
141,1.1466872692108154,,,,
142,1.1418898105621338,,,,
143,1.0615218877792358,,,,
144,1.0839102268218994,,,,
145,1.0446659326553345,,,,
146,1.0355229377746582,,,,
147,1.008099913597107,,,,
148,0.9303753972053528,,,,
149,1.0774298906326294,,,,
150,1.0311604738235474,0.1063508064516129,0.7767137096774194,2.582935979289393,1.0490352902361142
151,1.0464321374893188,,,,
152,1.0314980745315552,,,,
153,1.0711441040039062,,,,
154,1.06332266330719,,,,
155,0.9734978675842285,,,,
156,1.0334800481796265,,,,
157,0.9616447687149048,,,,
158,1.029493808746338,,,,
159,1.0990533828735352,,,,
160,0.9684961438179016,,,,
161,1.024554967880249,,,,
162,1.0008513927459717,,,,
163,0.9865931272506714,,,,
164,0.9409260153770447,,,,
165,1.0365087985992432,,,,
166,0.9624439477920532,,,,
167,0.902903139591217,,,,
168,0.883993923664093,,,,
169,0.9445196986198425,,,,
170,0.9819251894950867,,,,
171,1.0166672468185425,,,,
172,0.9092521667480469,,,,
173,0.9880199432373047,,,,
174,0.8664011359214783,,,,
175,0.9007865786552429,,,,
176,0.883094310760498,,,,
177,0.907918393611908,,,,
178,0.8834043741226196,,,,
179,0.8385120630264282,,,,
180,0.8749900460243225,,,,
181,0.913264811038971,,,,
182,0.9743335843086243,,,,
183,0.9449192881584167,,,,
184,0.9556452631950378,,,,
185,0.8323572278022766,,,,
186,0.8950132131576538,,,,
187,0.9694146513938904,,,,
188,0.8531394004821777,,,,
189,0.8699364066123962,,,,
190,0.8479182720184326,,,,
191,0.8325785398483276,,,,
192,0.8169453144073486,,,,
193,0.8503110408782959,,,,
194,0.8983336687088013,,,,
195,0.8165217638015747,,,,
196,0.9021189212799072,,,,
197,0.7891518473625183,,,,
198,0.8280683159828186,,,,
199,0.8279076218605042,,,,
200,0.7724811434745789,0.1063508064516129,0.817372311827957,2.582935979289393,0.8255175050868783
201,0.8160041570663452,,,,
202,0.7598360180854797,,,,
203,0.7559233903884888,,,,
204,0.8585269451141357,,,,
205,0.8931848406791687,,,,
206,0.6866621971130371,,,,
207,0.7920975089073181,,,,
208,0.8893854022026062,,,,
209,0.7572800517082214,,,,
210,0.8080451488494873,,,,
211,0.7725793719291687,,,,
212,0.8069580793380737,,,,
213,0.7188675403594971,,,,
214,0.7085745334625244,,,,
215,0.792475700378418,,,,
216,0.7442271113395691,,,,
217,0.7124266028404236,,,,
218,0.7323588728904724,,,,
219,0.750098705291748,,,,
220,0.7229171395301819,,,,
221,0.7359380722045898,,,,
222,0.7222563028335571,,,,
223,0.646130383014679,,,,
224,0.712535560131073,,,,
225,0.8769789934158325,,,,
226,0.7284098267555237,,,,
227,0.7494579553604126,,,,
228,0.7133757472038269,,,,
229,0.7455350160598755,,,,
230,0.6976215243339539,,,,
231,0.8100607991218567,,,,
232,0.6824921369552612,,,,
233,0.7575590014457703,,,,
234,0.697641134262085,,,,
235,0.6663230657577515,,,,
236,0.6146472096443176,,,,
237,0.6754521131515503,,,,
238,0.7567341923713684,,,,
239,0.6614232063293457,,,,
240,0.7115676999092102,,,,
241,0.7698860168457031,,,,
242,0.6428126096725464,,,,
243,0.6555269360542297,,,,
244,0.6511742472648621,,,,
245,0.600372850894928,,,,
246,0.6718311309814453,,,,
247,0.7515567541122437,,,,
248,0.6535266637802124,,,,
249,0.7182530164718628,,,,
250,0.6488121151924133,0.14096102150537634,0.8472782258064516,2.4104717751984954,0.6727492995159601
251,0.6396187543869019,,,,
252,0.5835893750190735,,,,
253,0.6911412477493286,,,,
254,0.6458618640899658,,,,
255,0.717736005783081,,,,
256,0.6809551119804382,,,,
257,0.6392361521720886,,,,
258,0.6266800761222839,,,,
259,0.6903107166290283,,,,
260,0.666241466999054,,,,
261,0.6471627950668335,,,,
262,0.5661285519599915,,,,
263,0.7094282507896423,,,,
264,0.682285726070404,,,,
265,0.7114253640174866,,,,
266,0.7167947888374329,,,,
267,0.6004374027252197,,,,
268,0.5593239068984985,,,,
269,0.695509672164917,,,,
270,0.7189016938209534,,,,
271,0.6393477916717529,,,,
272,0.6440298557281494,,,,
273,0.7112289667129517,,,,
274,0.6996001601219177,,,,
275,0.5886784195899963,,,,
276,0.6378169655799866,,,,
277,0.6441192626953125,,,,
278,0.5713961124420166,,,,
279,0.6554510593414307,,,,
280,0.6343169808387756,,,,
281,0.7122454643249512,,,,
282,0.6635537147521973,,,,
283,0.6565070748329163,,,,
284,0.5606358647346497,,,,
285,0.5946621894836426,,,,
286,0.7344101071357727,,,,
287,0.5653350949287415,,,,
288,0.6331552267074585,,,,
289,0.6945241093635559,,,,
290,0.5755400061607361,,,,
291,0.6227426528930664,,,,
292,0.5319488048553467,,,,
293,0.5268446207046509,,,,
294,0.5979517102241516,,,,
295,0.5168322920799255,,,,
296,0.4862872362136841,,,,
297,0.5813771486282349,,,,
298,0.6172308921813965,,,,
299,0.5785787105560303,,,,
300,0.6468045711517334,0.41448252688172044,0.8575268817204301,1.7451033130768807,0.578738816643274
